%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1575033917913638089,516,3185240367000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.41088867188,-0.808715820312,14.7705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555078148842,2.201171875,6.71835947037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033918090058000,517,3185340380000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.38525390625,0.885009765625,16.9525146484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36367186904,0.784765660763,11.0250005722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033918289075495,518,3185449582000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6103515625,2.50244140625,17.7001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727343738079,1.16757810116,7.751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033918476401009,519,3185549473000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84521484375,-1.19018554688,16.3116455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612500011921,0.0765625014901,9.26406288147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033918674488562,520,3185659029000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08117675781,-1.90734863281,14.7857666016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631640613079,1.244140625,9.93398475647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033918864977471,521,3185769595000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09045410156,0.228881835938,15.2282714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765625,1.20585942268,10.4699220657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033919052482080,522,3185859076000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24304199219,0.350952148438,13.9007568359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765625,1.89492189884,9.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033919255127142,523,3185969726000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.12915039062,0.320434570312,12.1154785156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593359410763,1.18671882153,9.2066411972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033919450592615,524,3186079098000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30517578125,-0.503540039062,10.7116699219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516796886921,0.861328125,8.76640605927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033919630460291,525,3186170589000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48828125,-0.9765625,9.73510742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583789080381,0.68906250596,9.08222675323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033919826028657,526,3186278736000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28173828125,-0.289916992188,8.89587402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56464843452,0.890039086342,9.74257850647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033920027495243,527,3186399347000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32751464844,1.11389160156,7.61413574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669921875,0.976171910763,9.9722661972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033920248736867,528,3186499117000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.442504882812,1.40380859375,6.63757324219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440234392881,1.052734375,9.34062480927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033920436950064,529,3186609226000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28173828125,0.6103515625,5.82885742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516796886921,0.746484398842,9.474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033920632524433,530,3186709178000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8544921875,0.1220703125,5.27954101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36367186904,0.708203136921,9.51289081573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033920803394182,531,3186808487000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67138671875,0.381469726562,4.30297851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54550781846,0.679492205381,9.4363284111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033920992359276,532,3186908039000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335693359375,0.137329101562,3.49426269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440234392881,0.49765625596,9.3980474472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033921179596420,533,3187008195000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20544433594,0.717163085938,3.32641601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30625000596,0.36367186904,9.26406288147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033921372243936,534,3187128816000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70080566406,-0.213623046875,2.73132324219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44023437798,0.7177734375,9.20664072037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033921561417150,535,3187228241000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54113769531,-0.8544921875,2.197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344531267881,0.669921875,9.32148456573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033921756352332,536,3187328299000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.228881835938,-0.381469726562,2.04467773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650781273842,0.880468785763,9.3023443222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033921953995591,537,3187428164000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.73950195312,0.732421875,1.15966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516796886921,0.689062535763,9.83828163147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033922153707321,538,3187538111000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.220703125,1.89208984375,0.595092773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765625596,0.344531267881,9.81914043427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033922334127183,539,3187638111000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137329101562,1.20544433594,0.732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421093761921,0.287109375,9.32148456573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033922517811189,540,3187738111000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220703125,1.14440917969,0.6103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40195313096,0.421093761921,9.55117225647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033922716623853,541,3187838737000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78527832031,0.930786132812,0.625610351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669921897352,0.650781273842,9.23535203934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033922922721047,542,3187948289000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17492675781,0.732421875,0.656127929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11484375596,0.48808594048,9.5416021347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033923110113407,543,3188047433000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14440917969,1.708984375,0.701904296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21054688096,0.535937488079,9.474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033923305312888,544,3188157499000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,1.06811523438,0.640869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15312500298,0.68906250596,9.0535159111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033923501016809,545,3188267086000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442504882812,0.335693359375,0.747680664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15312500298,0.39238281548,9.30234384537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033923694968473,546,3188367131000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396728515625,-0.48828125,1.02233886719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13398437202,0.708203136921,9.41718769073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033923892816602,547,3188467372000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396728515625,-0.579833984375,1.19018554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172265633941,0.535937488079,9.474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033924084056395,548,3188577163000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48828125,-0.42724609375,1.48010253906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15312500298,0.842187523842,9.6851568222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033924265306262,549,3188687429000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350952148438,0.48828125,1.40380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957031287253,0.57421875,9.55117225647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033924452598236,550,3188787085000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.289916992188,0.335693359375,1.43432617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172265633941,0.689062535763,9.22578144073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033924629013641,551,3188877200000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.244140625,-0.625610351562,1.54113769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26796874404,0.593359410763,8.97695350647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033924842054442,552,3188997154000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274658203125,-0.778198242188,1.69372558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459375023842,0.555078148842,9.3023443222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033925016247157,553,3189097242000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79345703125,-0.946044921875,1.64794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689062535763,0.516796886921,9.35976600647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033925191396564,554,3189196248000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762939453125,-0.79345703125,1.67846679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631640613079,0.57421875,9.76171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033925359822015,555,3189306254000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84631347656,0.67138671875,1.73950195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57421875,0.555078148842,9.70429706573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033925518727979,556,3189406211000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228881835938,1.220703125,1.72424316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42109374702,0.794335961342,9.35019540787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033925685248370,557,3189506650000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137329101562,0.228881835938,1.69372558594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449804678559,0.708203136921,9.15878915787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033925850493252,558,3189606180000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625610351562,-0.48828125,1.61743164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26796874404,0.708203136921,9.0152349472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033926015686143,559,3189706221000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.708984375,0.335693359375,1.708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344531267881,0.535937488079,9.34062480927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033926188695885,560,3189816078000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259399414062,0.8544921875,1.77001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30625000596,0.40195313096,9.41718769073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033926337316190,561,3189916291000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030517578125,0.106811523438,1.708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325390636921,0.57421875,9.34062480927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033926522905496,562,3190016075000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05285644531,-0.930786132812,1.51062011719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535937488079,0.459375023842,9.22578144073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033926686026252,563,3190116225000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503540039062,-1.11389160156,1.75476074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650781273842,0.708203136921,9.474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033926865506749,564,3190215986000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,-0.320434570312,1.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631640642881,0.612500011921,9.75214862823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033927034892633,565,3190326247000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48828125,1.25122070312,1.54113769531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545507833362,0.68906250596,9.50332069397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033927225873395,566,3190425911000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.747680664062,1.5869140625,1.40380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37324218452,0.555078148842,9.39804697037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033927429044150,567,3190535699000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.701904296875,0.778198242188,1.220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459375023842,0.583789080381,9.22578144073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033927605386575,568,3190635131000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44958496094,-0.442504882812,0.900268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40195313096,0.421093761921,9.5894536972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033927774939335,569,3190746671000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686645507812,0.0,0.244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430664077401,0.21054687351,9.8191409111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033927954960911,570,3190854939000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274658203125,0.457763671875,0.228881835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535937488079,0.363671883941,9.60859394073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033928141994464,571,3190955244000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228881835938,0.640869140625,-0.0762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593359410763,0.727343738079,9.32148456573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033928338607833,572,3191055095000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6103515625,0.0,-0.335693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57421875,0.440234392881,8.8238286972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033928521083633,573,3191155162000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.930786132812,-0.961303710938,0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325390636921,0.21054688096,9.72343730927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033928701713208,574,3191255101000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.701904296875,-0.42724609375,-0.0152587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555078148842,0.555078148842,9.72343730927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033928912477425,575,3191375305000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228881835938,0.48828125,-0.48828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440234392881,0.24882812798,9.76171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033929087770620,576,3191475278000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.244140625,0.457763671875,-0.3662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49765625596,0.19140625,9.51289081573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033929272034448,577,3191574287000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55639648438,0.381469726562,-0.381469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421093761921,0.19140625,9.34062480927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033929468460350,578,3191666103000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961303710938,0.167846679688,-0.503540039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526367202401,0.53593750298,9.16835927963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033929640565747,579,3191774853000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02233886719,0.213623046875,-0.534057617188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363671883941,0.516796886921,9.27363300323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033929822051721,580,3191874408000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.457763671875,0.091552734375,-0.320434570312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535937488079,0.229687511921,9.5703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033930036780069,581,3191984228000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.08337402344,1.20544433594,-0.30517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535937488079,0.344531267881,9.8765630722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033930229263761,582,3192084082000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.640869140625,0.9765625,-0.381469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344531267881,0.26796874404,9.70429706573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033930408567854,583,3192194414000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.595092773438,0.595092773438,-0.289916992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555078148842,0.172265633941,9.5894536972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033930604524182,584,3192294507000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04467773438,-0.79345703125,-0.259399414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57421875,0.0574218779802,9.26406288147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033930785932391,585,3192394273000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96838378906,-1.02233886719,-0.1220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880468785763,0.229687511921,9.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575033930970869449,586,3192494500000,gps_ref,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197265625,-0.656127929688,-0.091552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669921875,0.516796886921,9.72343730927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
