Time Stamp,f_x,f_y,f_z,w_x,w_y,w_z
61854.95,0.923430867,0.144661751,9.67946722,0.004124016,-0.001017096,-0.001408475
61855.15,0.924302822,0.143802511,9.680617964,0.004129323,-0.001043006,-0.001402252
61855.35,0.924693474,0.143246375,9.681465778,0.00411187,-0.001059428,-0.001386238
61855.55,0.924791542,0.142854768,9.682093558,0.00407676,-0.00107033,-0.00136262
61855.75,0.92453816,0.14266578,9.682450427,0.004021297,-0.00107446,-0.001330343
61855.95,0.923681863,0.142845677,9.682336434,0.003935936,-0.001066518,-0.001285795
61856.15,0.92231274,0.143366297,9.681841711,0.003823808,-0.001048476,-0.001229993
61856.35,0.920663581,0.144182413,9.681278688,0.003695275,-0.001025484,-0.001166124
61856.55,0.918744082,0.145323398,9.680684093,0.003550749,-0.000997825,-0.001094137
61856.75,0.916550701,0.146792393,9.680029674,0.0033891,-0.000965423,-0.001013675
61856.95,0.914066444,0.148633188,9.679328941,0.003209699,-0.000927982,-0.000924304
61857.15,0.910965102,0.151013984,9.678257214,0.002998934,-0.000878487,-0.000821187
61857.35,0.907206302,0.153979897,9.676785774,0.002754856,-0.000816115,-0.000703513
61857.55,0.902922137,0.157516155,9.675087003,0.002482983,-0.000743804,-0.000572944
61857.75,0.898317955,0.161104342,9.673162077,0.00219807,-0.000664274,-0.00043742
61857.95,0.894307016,0.162996649,9.671285969,0.001956936,-0.000592007,-0.000325414
61858.15,0.89119894,0.162600153,9.669557153,0.001779217,-0.000531851,-0.000246746
61858.35,0.888939525,0.159880285,9.667893752,0.001663884,-0.000482325,-0.0002015
61858.55,0.8878145,0.154306408,9.666393722,0.00162884,-0.000447955,-0.000198572
61858.75,0.887478788,0.146654577,9.665017239,0.001651597,-0.000423592,-0.000226187
61858.95,0.888083401,0.13661362,9.663802794,0.001742304,-0.000411459,-0.000289523
61859.15,0.890229401,0.12298883,9.662912338,0.001939311,-0.000420861,-0.000407982
61859.35,0.89368471,0.107957988,9.66225884,0.002229007,-0.000447871,-0.000574925
61859.55,0.897727311,0.098014053,9.661520848,0.002569085,-0.000480183,-0.000770075
61859.75,0.902300663,0.095109443,9.660650565,0.002957185,-0.000516561,-0.000992543
61859.95,0.907456057,0.099536736,9.659678789,0.003396723,-0.000557795,-0.001243947
61860.15,0.913202973,0.112926948,9.658576906,0.00388954,-0.000603683,-0.001525513
61860.35,0.920411164,0.131428815,9.657637158,0.004489919,-0.000668102,-0.001864214
61860.55,0.929178831,0.155932565,9.656876598,0.005204858,-0.000752384,-0.002263698
61860.75,0.93910707,0.19083941,9.656117055,0.006011277,-0.000849654,-0.002712935
61860.95,0.949678884,0.231983567,9.65540728,0.006880143,-0.000948429,-0.003190816
61861.15,0.958576955,0.268190109,9.654664678,0.007675178,-0.001002406,-0.003609298
61861.35,0.964997449,0.296594762,9.653849511,0.008350038,-0.000995179,-0.003938246
61861.55,0.969075531,0.316454777,9.653037151,0.00891455,-0.000928032,-0.004181316
61861.75,0.970067271,0.325634301,9.652181706,0.009325888,-0.000785832,-0.004310873
61861.95,0.968803956,0.332648287,9.651226668,0.009634389,-0.00058522,-0.004360911
61862.15,0.964884799,0.336506036,9.650159545,0.009817788,-0.000317576,-0.004316356
61862.35,0.956776331,0.329712106,9.648944849,0.009786728,4.83E-05,-0.004118563
61862.55,0.945054574,0.343022683,9.647614195,0.00957688,0.000501716,-0.003789486
61862.75,0.931573123,0.464062246,9.646344995,0.009300017,0.00100772,-0.003397385
61862.95,0.916468252,0.722840322,9.64517033,0.008965861,0.001564541,-0.002947053
61863.15,0.899582769,1.12645228,9.644058317,0.008566586,0.002175755,-0.002433403
61863.35,0.880884,1.645716951,9.64303694,0.008101981,0.002843,-0.00185477
61863.55,0.858130614,2.071727358,9.641987267,0.007440767,0.003611062,-0.001126934
61863.75,0.831056288,2.361494556,9.64090661,0.006568863,0.004486025,-0.000239867
61863.95,0.800674368,2.56523783,9.639888763,0.005548218,0.005449101,0.000768886
61864.15,0.767667409,2.643658644,9.638936224,0.004402584,0.006461946,0.001871206
61864.35,0.736074121,2.713856337,9.638137559,0.003317823,0.0073687,0.002907671
61864.55,0.707264672,2.777116708,9.637538131,0.002357138,0.008115633,0.00382428
61864.75,0.68074868,2.726288345,9.637119181,0.00148948,0.008707984,0.00463912
61864.95,0.657810274,2.610644656,9.636919328,0.000775024,0.009096552,0.005301679
61865.15,0.637098731,2.505060376,9.636935322,0.00015897,0.009341542,0.005866322
61865.35,0.619234025,2.416814819,9.637186623,-0.000331501,0.00941568,0.006308407
61865.55,0.606800391,2.370802817,9.637731575,-0.000580292,0.009214569,0.006525609
61865.75,0.598671579,2.362496623,9.638770391,-0.000641379,0.008776439,0.006561896
61865.95,0.591236583,2.276909522,9.640869137,-0.000692739,0.008220836,0.006557495
61866.15,0.584104432,2.108158817,9.642736947,-0.000756193,0.007555501,0.006527129
61866.35,0.577523457,1.906205993,9.639880296,-0.000818971,0.006770988,0.006461221
61866.55,0.571394448,1.667587228,9.638121172,-0.00088968,0.00586355,0.006362996
61866.75,0.569669146,1.4815778,9.658691436,-0.000784117,0.004683694,0.006077228
61866.95,0.572708361,1.374396171,9.680405994,-0.000487633,0.003212978,0.00558938
61867.15,0.578497636,1.311955327,9.624161784,-9.97E-05,0.001516844,0.004977643
61867.35,0.58728912,1.299203315,9.602620925,0.000390016,-0.000354668,0.00424403
61867.55,0.59649149,1.252760121,9.726555325,0.000860671,-0.002117274,0.003526672
61867.75,0.605214379,1.154073478,9.620621069,0.001268151,-0.0036752,0.00287319
61867.95,0.614536934,1.04279747,9.684789637,0.001660351,-0.005061018,0.002243338
61868.15,0.623545921,0.907960656,9.681372109,0.001991961,-0.006185272,0.001684295
61868.35,0.632474856,0.803226643,9.675992139,0.002268267,-0.007146377,0.001170694
61868.55,0.641052843,0.739754574,9.653176542,0.002473599,-0.007901013,0.000720291
61868.75,0.647868902,0.680752421,9.658175946,0.002540562,-0.00826692,0.000413954
61868.95,0.653865126,0.637704932,9.681789713,0.002509472,-0.008323373,0.000207059
61869.15,0.662472065,0.597515553,9.683663775,0.002537729,-0.008321089,-5.79E-05
61869.35,0.674304973,0.553715361,9.673832983,0.002651015,-0.008286999,-0.00040506
61869.55,0.689095726,0.523822762,9.675143126,0.00283278,-0.008204955,-0.000821813
61869.75,0.70728695,0.502750829,9.679320845,0.003100603,-0.008081361,-0.001322793
61869.95,0.726103572,0.48649365,9.679264257,0.003322137,-0.007639859,-0.001765091
61870.15,0.745500505,0.476856352,9.67899095,0.003491784,-0.006855274,-0.002141559
61870.35,0.767417729,0.469553534,9.679159267,0.00369657,-0.00586787,-0.002540514
61870.55,0.790257228,0.464406693,9.678824018,0.003899821,-0.004679661,-0.002922496
61870.75,0.811219521,0.465397618,9.678533551,0.004091063,-0.003530986,-0.003279812
61870.95,0.829506199,0.47136425,9.678419532,0.004273939,-0.002505095,-0.003615174
61871.15,0.844262667,0.480015216,9.67835347,0.004413624,-0.001530449,-0.003889065
61871.35,0.854890249,0.490761644,9.678452333,0.004518406,-0.000689802,-0.004109133
61871.55,0.863698399,0.500010283,9.678641968,0.004640107,5.84E-05,-0.004325035
61871.75,0.87019368,0.506043374,9.678958079,0.00477772,0.000683008,-0.004533628
61871.95,0.872242909,0.508856261,9.679579859,0.004915288,0.001043892,-0.004718462
61872.15,0.870422217,0.508020235,9.680402492,0.005051544,0.001218425,-0.004874971
61872.35,0.865415412,0.507248181,9.681075645,0.005137802,0.001482449,-0.004948344
61872.55,0.857009441,0.5067521,9.681542025,0.005161549,0.001878226,-0.004923062
61872.75,0.845425353,0.504278576,9.681822005,0.005138095,0.002382892,-0.004812291
61872.95,0.830228061,0.49956685,9.681879428,0.00505375,0.003022256,-0.004599282
61873.15,0.809260297,0.488528191,9.682026877,0.004920742,0.003547017,-0.004296481
61873.35,0.782126538,0.469855631,9.682274962,0.004736299,0.003944621,-0.003898477
61873.55,0.749263953,0.444822773,9.682423604,0.004476621,0.004369459,-0.003376713
61873.75,0.712065406,0.414696277,9.682570717,0.004166242,0.004753788,-0.002769098
61873.95,0.676947815,0.387810303,9.682774156,0.003878467,0.005087341,-0.002192555
61874.15,0.645898525,0.366634631,9.683039492,0.003631964,0.005376144,-0.001679296
61874.35,0.618407899,0.349772182,9.683452407,0.003428966,0.005551598,-0.001232445
61874.55,0.596286818,0.339305321,9.684005461,0.00328521,0.005628202,-0.000879376
61874.75,0.576688453,0.331048873,9.684563657,0.003152084,0.005691442,-0.000547656
61874.95,0.560464017,0.325655086,9.685138075,0.003037011,0.005736667,-0.000251128
61875.15,0.551727499,0.32825013,9.68579218,0.002987771,0.005737588,-6.73E-05
61875.35,0.548630821,0.33514303,9.686520839,0.002983407,0.005685677,3.72E-05
61875.55,0.546059097,0.336724445,9.687409687,0.002983557,0.00548312,0.000133687
61875.75,0.543445157,0.330950604,9.688487223,0.002984609,0.005102948,0.000228544
61875.95,0.540857673,0.317260157,9.689721523,0.002980473,0.004568586,0.000328324
61876.15,0.538183896,0.294258559,9.691147151,0.002972482,0.003851208,0.000431003
61876.35,0.541262292,0.270195911,9.692774651,0.003016613,0.002975983,0.000440788
61876.55,0.550550984,0.244676719,9.694616842,0.003116618,0.001934185,0.000350163
61876.75,0.563086951,0.211583909,9.696714707,0.003246767,0.000674964,0.000203065
61876.95,0.579003622,0.174788891,9.698936003,0.003405642,-0.000722569,-1.74E-07
61877.15,0.5937984,0.140516426,9.700847574,0.003541264,-0.002019047,-0.000176083
61877.35,0.605915692,0.110173234,9.702314606,0.003636668,-0.003145176,-0.000297729
61877.55,0.616887161,0.085833594,9.703328756,0.003706602,-0.004091585,-0.000391115
61877.75,0.625131198,0.068258363,9.70377076,0.003733892,-0.004798757,-0.000428987
61877.95,0.631217642,0.050637703,9.703861943,0.003728889,-0.005407808,-0.000427863
61878.15,0.634591793,0.033607613,9.70353616,0.003685418,-0.005886515,-0.000378718
61878.35,0.63271018,0.021907782,9.702502427,0.003573858,-0.006074074,-0.000234657
61878.55,0.627012274,0.013430906,9.700869484,0.003409478,-0.00603454,-2.22E-05
61878.75,0.622786051,0.006177216,9.698915884,0.00324531,-0.005911971,0.000168403
61878.95,0.620859977,3.84E-05,9.696656942,0.003088904,-0.005715767,0.000322798
61879.15,0.620758401,-0.006416729,9.694091145,0.002936117,-0.005454223,0.000446984
61879.35,0.623017094,-0.012761021,9.691202805,0.00279132,-0.005119564,0.000531897
61879.55,0.622996223,-0.014496015,9.687612549,0.002604949,-0.004511233,0.000658252
61879.75,0.620482213,-0.011429443,9.683276962,0.002374164,-0.003609477,0.000829168
61879.95,0.618422725,-0.005303622,9.678355991,0.002128613,-0.002500568,0.000993453
61880.15,0.615817006,0.003609608,9.673016844,0.001867095,-0.001212667,0.001159714
61880.35,0.613206474,0.010594372,9.668101867,0.001624962,-7.85E-06,0.001292524
61880.55,0.611000843,0.014224089,9.66389516,0.001416414,0.001028721,0.001375397
61880.75,0.608006179,0.015713336,9.660321568,0.001230044,0.001948275,0.001427126
61880.95,0.604764292,0.013589412,9.657645878,0.001080376,0.002668687,0.001429729
61881.15,0.602628203,0.009001422,9.655566742,0.000967754,0.003268509,0.001370079
61881.35,0.601705116,0.001436102,9.654217794,0.000898598,0.00371403,0.001240714
61881.55,0.602048019,-0.011753065,9.654144552,0.000893884,0.003846506,0.00102242
61881.75,0.603400237,-0.029759369,9.655125392,0.000944222,0.003743904,0.00072395
61881.95,0.603513949,-0.049774274,9.656461866,0.001007135,0.003656039,0.000398708
61882.15,0.601935248,-0.071756523,9.658090061,0.001077455,0.00361618,5.36E-05
61882.35,0.599209343,-0.096083635,9.660058753,0.001162039,0.003610131,-0.000323238
61882.55,0.594905251,-0.122926498,9.662364274,0.001258149,0.003653492,-0.000727078
61882.75,0.590234034,-0.155823206,9.665812911,0.001405579,0.003495484,-0.001202897
61882.95,0.585200924,-0.195334793,9.670488202,0.001608254,0.00311971,-0.001755431
61883.15,0.578667313,-0.240095767,9.676002715,0.001843905,0.002667598,-0.002357804
61883.35,0.571275545,-0.287923358,9.682238212,0.002109241,0.002114313,-0.002993188
61883.55,0.564219275,-0.328915899,9.688141002,0.002361372,0.001587694,-0.003574437
61883.75,0.557708963,-0.359769303,9.693351292,0.002584444,0.001137325,-0.004068978
61883.95,0.552015575,-0.381158239,9.698062795,0.002787578,0.000698407,-0.004483896
61884.15,0.54727539,-0.390079233,9.701930895,0.002955464,0.000323987,-0.004788782
61884.35,0.542284173,-0.390493785,9.705248035,0.003096446,2.95E-05,-0.005008401
61884.55,0.537117873,-0.380878942,9.707861789,0.003203476,-0.000167669,-0.005125972
61884.75,0.532589206,-0.354765943,9.70911928,0.003249741,-0.000200372,-0.005083166
61884.95,0.528372106,-0.322876124,9.709330056,0.003247869,-0.000110827,-0.004901649
61885.15,0.524290531,-0.3173041,9.709528905,0.003244387,-8.44E-05,-0.004659262
61885.35,0.520372894,-0.347466696,9.709846898,0.003245189,-0.00015178,-0.004362051
61885.55,0.516354351,-0.414654902,9.710206969,0.003245375,-0.000288219,-0.004000722
61885.75,0.512339578,-0.526698598,9.710665606,0.003247655,-0.000516338,-0.003574641
61885.95,0.508981657,-0.664131482,9.710171284,0.003206003,-0.000689029,-0.002993205
61886.15,0.506318726,-0.831086061,9.708643738,0.003116561,-0.000799983,-0.002245116
61886.35,0.504156148,-1.049110249,9.706661025,0.00300479,-0.000949647,-0.001371952
61886.55,0.50259749,-1.271602287,9.704137183,0.002872439,-0.001100639,-0.00040297
61886.75,0.501354715,-1.366087305,9.701676886,0.00276266,-0.001249875,0.00049346
61886.95,0.500389392,-1.290428768,9.699505473,0.002691357,-0.001406103,0.001259905
61887.15,0.499927749,-1.035210921,9.697347681,0.002647581,-0.001532429,0.001915842
61887.35,0.499910421,-0.647009406,9.695439127,0.002646993,-0.001642245,0.002407671
61887.55,0.500388749,-0.446729596,9.693795217,0.002683034,-0.001791972,0.002792289
61887.75,0.501401175,-0.501681917,9.692492702,0.002762508,-0.001983928,0.003043522
61887.95,0.502862953,-0.737161167,9.691858516,0.002911603,-0.002207744,0.003053078
61888.15,0.504903769,-1.164462198,9.691684923,0.003117578,-0.002461129,0.002868118
61888.35,0.5078749,-1.45556519,9.691129327,0.003332241,-0.002682846,0.002639674
61888.55,0.511877598,-1.555794022,9.690048712,0.003549185,-0.002859731,0.002384085
61888.75,0.516939448,-1.619514558,9.688538015,0.003773688,-0.003011463,0.002091016
61888.95,0.523156615,-1.591823591,9.686494206,0.004002408,-0.003124494,0.001764518
61889.15,0.530357518,-1.626145674,9.684597414,0.004281406,-0.00322412,0.001238935
61889.35,0.538597685,-1.753889268,9.682871458,0.004614244,-0.003310217,0.00049911
61889.55,0.548100655,-1.845535376,9.680851967,0.004974556,-0.003353422,-0.000370618
61889.75,0.558441243,-1.935133519,9.678794323,0.005358404,-0.003366596,-0.001356756
61889.95,0.56838527,-2.000787949,9.676963536,0.005716661,-0.003375561,-0.002278487
61890.15,0.57754991,-2.018634938,9.675409107,0.006030853,-0.003382614,-0.003072588
61890.35,0.585858236,-2.030955541,9.674317766,0.006311117,-0.00339162,-0.003779314
61890.55,0.592985155,-2.019470337,9.673707324,0.006539407,-0.003403539,-0.004337094
61890.75,0.599640108,-1.952380469,9.673206876,0.006723873,-0.003388939,-0.004786118
61890.95,0.605631663,-1.827686525,9.672856893,0.006855943,-0.003347101,-0.005099984
61891.15,0.610103776,-1.63536086,9.672883594,0.006904903,-0.003293799,-0.005168559
61891.35,0.613387491,-1.397925675,9.673243284,0.00688404,-0.003220683,-0.005045389
61891.55,0.616276585,-1.220107167,9.674052361,0.006844798,-0.003125885,-0.004918767
61891.75,0.618818814,-1.127960138,9.675370381,0.006792967,-0.00300896,-0.004813552
61891.95,0.621033008,-1.110580422,9.677122778,0.006722107,-0.002861377,-0.004713165
61892.15,0.622871582,-1.159958921,9.679390553,0.00663447,-0.002684,-0.004629814
61892.35,0.623229759,-1.124206183,9.682299726,0.006477766,-0.002486285,-0.004378965
61892.55,0.621986877,-0.976559268,9.685889082,0.00624681,-0.002266852,-0.003947037
61892.75,0.619608297,-0.771807291,9.690205809,0.005969252,-0.002021411,-0.003438442
61892.95,0.616195761,-0.501189392,9.695011427,0.005648688,-0.001760207,-0.002843292
61893.15,0.613045398,-0.295604979,9.699418635,0.005340017,-0.001507171,-0.002281638
61893.35,0.61056806,-0.182574039,9.70315937,0.005062846,-0.001271115,-0.001799365
61893.55,0.608464357,-0.098198397,9.706255494,0.004804562,-0.001056269,-0.001350277
