Time Stamp,Lat,Long,Alt,Azi,Pitch,Roll,Vn,Ve,Vu,Forward Speed
61310.4,43.66303226,-79.35161743,54.8852,163.459649,-1.66704656,-2.341141615,-4.7533,1.4305,-0.0926,4.96475235
61310.6,43.66302366,-79.35161388,54.8665,163.493016,-1.587506057,-2.032634033,-4.7926,1.4275,-0.1024,5.001725379
61310.8,43.66301501,-79.35161029,54.849,163.5143824,-1.544478035,-1.939426666,-4.8169,1.464,-0.0596,5.03481616
61311,43.6630063,-79.35160663,54.84,163.5299032,-1.755852515,-2.088191931,-4.8527,1.4682,-0.0413,5.070109882
61311.2,43.66299754,-79.35160302,54.8285,163.499042,-1.86260334,-2.078974367,-4.8846,1.4624,-0.0686,5.099278074
61311.4,43.66298874,-79.3515994,54.813,163.5100895,-1.914036427,-1.951762328,-4.9051,1.4736,-0.1008,5.12266177
61311.6,43.66297992,-79.35159576,54.7908,163.4914299,-1.797602198,-2.011723779,-4.9116,1.4726,-0.1003,5.128589027
61311.8,43.6629711,-79.35159208,54.7729,163.4983661,-1.77042493,-2.158153697,-4.9134,1.4946,-0.0809,5.136328799
61312,43.66296226,-79.35158843,54.7552,163.5095216,-1.761600829,-2.211919141,-4.919,1.4803,-0.0938,5.137766784
61312.2,43.66295339,-79.35158475,54.7374,163.5622363,-1.729902093,-2.235424781,-4.9191,1.4778,-0.0828,5.136953717
61312.4,43.66294451,-79.35158106,54.7232,163.6161855,-1.860280605,-2.195395642,-4.9433,1.476,-0.0846,5.159646117
61312.6,43.66293562,-79.35157742,54.705,163.6087106,-1.790680075,-2.169120824,-4.9253,1.4648,-0.0821,5.13915942
61312.8,43.66292676,-79.35157373,54.69,163.667685,-1.744429797,-2.307797073,-4.9091,1.4998,-0.0817,5.133745001
61313,43.6629179,-79.35157005,54.6684,163.7154548,-1.599723408,-2.319636197,-4.934,1.4605,-0.1181,5.146976186
61313.2,43.66290902,-79.35156641,54.6494,163.7946793,-1.562240996,-2.331532143,-4.9287,1.4642,-0.0609,5.141952367
61313.4,43.66290014,-79.35156275,54.641,163.8231474,-1.808626192,-2.257523759,-4.9275,1.45,-0.0253,5.136477036
61313.6,43.66289125,-79.3515591,54.6321,163.8637457,-2.054070879,-2.183307688,-4.9165,1.4558,-0.0773,5.128089428
61313.8,43.66288238,-79.35155547,54.614,163.9588531,-2.087204102,-2.137785356,-4.9092,1.4448,-0.0905,5.118191275
61314,43.66287359,-79.35155189,54.5913,164.0948453,-2.058034621,-2.051426255,-4.8342,1.4145,-0.1279,5.03851747
61314.2,43.66286499,-79.35154846,54.5673,164.2896764,-2.02455787,-1.906854545,-4.6884,1.3472,-0.1166,4.879512062
61314.4,43.66285667,-79.3515452,54.5468,164.4325292,-1.970016561,-1.895550983,-4.5067,1.294,-0.093,4.689715331
61314.6,43.66284868,-79.35154207,54.5298,164.621902,-1.985084471,-2.015464134,-4.3361,1.2356,-0.0922,4.509653136
61314.8,43.66284102,-79.3515391,54.51,164.7615431,-1.954629366,-2.003254668,-4.1371,1.1527,-0.0845,4.295515563
61315,43.6628337,-79.35153634,54.4948,164.9684426,-1.893714637,-1.791252814,-3.9538,1.0861,-0.0498,4.100564314
61315.2,43.66282673,-79.35153372,54.4837,165.1521298,-2.020814214,-1.830526498,-3.7995,1.0591,-0.0569,3.9447599
61315.4,43.6628199,-79.35153114,54.4653,165.4027527,-1.953696317,-1.945786011,-3.7956,1.045,-0.1053,3.938234687
61315.6,43.66281305,-79.35152868,54.4506,165.6807297,-1.828761226,-1.851539495,-3.8125,0.9878,-0.03,3.9385029
61315.8,43.66280617,-79.35152625,54.4399,165.9998111,-1.903991682,-1.865764822,-3.8199,1.0142,-0.0868,3.953197679
61316,43.66279926,-79.35152377,54.4183,166.3790034,-2.029752367,-2.265505106,-3.8521,1.027,-0.1284,3.988720342
61316.2,43.66279232,-79.35152137,54.3964,166.651628,-1.933147522,-2.208197256,-3.8619,0.895,-0.1095,3.965764348
61316.4,43.66278535,-79.35151919,54.3887,167.0223402,-1.795158245,-1.605477813,-3.8664,0.912,-0.0041,3.972506736
61316.6,43.66277837,-79.35151696,54.3794,167.3074645,-1.882929214,-1.535642381,-3.8788,0.9203,-0.0975,3.987674483
61316.8,43.66277138,-79.35151466,54.339,167.680552,-1.435479825,-1.931922511,-3.8946,0.9596,-0.2362,4.018025854
61317,43.66276434,-79.35151254,54.3259,167.9467279,-1.561816344,-1.790094846,-3.9118,0.8294,0.0638,3.999269188
61317.2,43.6627573,-79.35151049,54.3381,168.2408032,-2.021569289,-1.444635124,-3.9173,0.8493,0.0107,4.008324372
61317.4,43.66275027,-79.35150843,54.3216,168.5320478,-2.052079209,-1.177606321,-3.9193,0.8218,-0.133,4.006738915
61317.6,43.6627432,-79.35150646,54.2982,168.8131449,-1.987065977,-1.042587583,-3.9336,0.8081,-0.0956,4.016886099
61317.8,43.66273613,-79.3515045,54.2819,169.0909963,-1.990966415,-0.823286641,-3.9383,0.7886,-0.0509,4.016800675
61318,43.66272905,-79.35150258,54.2661,169.4094774,-2.026786378,-0.801116444,-3.9434,0.7848,-0.1102,4.022245472
61318.2,43.66272192,-79.35150075,54.2459,169.7157777,-2.012827711,-0.916969649,-3.9711,0.7584,-0.1017,4.04414993
61318.4,43.66271475,-79.351499,54.2257,169.9029605,-2.008454573,-1.057143121,-3.9807,0.7401,-0.0948,4.050025622
61318.6,43.66270753,-79.3514973,54.2083,170.1659934,-2.032016475,-0.833911462,-4.005,0.6922,-0.0991,4.065585647
61318.8,43.66270029,-79.3514957,54.1858,170.4016316,-1.925649743,-0.610457578,-4.025,0.6947,-0.1048,4.085855618
61319,43.66269302,-79.351494,54.1684,170.6617178,-2.139256712,-0.804250171,-4.0227,0.7531,-0.085,4.093470398
61319.2,43.66268574,-79.35149225,54.1551,170.8988367,-2.379205357,-0.721359247,-4.0411,0.6302,-0.0703,4.090548049
61319.4,43.66267848,-79.35149073,54.1375,170.8380031,-2.471128859,-0.393606181,-4.0034,0.6247,-0.0772,4.052582077
61319.6,43.66267134,-79.35148914,54.1171,170.9097974,-2.492377956,-0.19756292,-3.9191,0.6447,-0.1481,3.974533496
61319.8,43.66266439,-79.35148754,54.0848,170.9015297,-2.081831083,-0.483128245,-3.8022,0.6227,-0.134,3.855183022
61320,43.66265763,-79.35148609,54.0617,170.7706451,-2.242713238,0.181228102,-3.6763,0.5622,-0.1206,3.720993804
61320.2,43.66265113,-79.35148476,54.0363,170.7668886,-2.160983093,0.652542643,-3.508,0.5419,-0.1189,3.551599192
61320.4,43.66264496,-79.35148344,54.0243,170.4460762,-2.279497941,0.36940642,-3.2949,0.5899,-0.014,3.34731893
61320.6,43.66263926,-79.35148208,54.0208,170.3294708,-2.472333928,0.019365008,-3.0075,0.5315,-0.0561,3.05461875
61320.8,43.66263407,-79.35148089,54.0029,170.155386,-2.330693018,0.142724038,-2.7432,0.434,-0.1705,2.782547841
61321,43.66262936,-79.35147995,53.9676,169.8924203,-2.021545382,0.417546141,-2.4553,0.4167,-0.1183,2.493217173
61321.2,43.66262512,-79.35147893,53.961,169.7176859,-2.15869806,0.587427908,-2.2755,0.4039,0.003,2.311069982
61321.4,43.66262116,-79.3514779,53.9534,169.4674187,-2.272814211,0.516639691,-2.1482,0.4147,-0.0925,2.189816335
61321.6,43.66261739,-79.35147693,53.9325,169.2971774,-2.178438911,0.688593126,-2.0513,0.3567,-0.0887,2.083970794
61321.8,43.66261381,-79.35147606,53.9237,169.0728402,-2.309234851,0.94376759,-1.934,0.3596,-0.0004,1.967147254
61322,43.66261045,-79.35147515,53.9216,168.9055006,-2.488129396,0.97954547,-1.8087,0.3568,-0.0443,1.844089049
61322.2,43.66260729,-79.35147431,53.9099,168.7415844,-2.56924341,0.890925311,-1.7018,0.3429,-0.0694,1.737388848
61322.4,43.66260432,-79.35147352,53.8957,168.6235206,-2.533019371,0.954289237,-1.5907,0.3149,-0.0656,1.622896133
61322.6,43.66260155,-79.35147281,53.8831,168.5023854,-2.470717819,1.137174557,-1.4792,0.2887,-0.0599,1.508299818
61322.8,43.66259898,-79.35147212,53.8713,168.4254786,-2.470986442,1.258475316,-1.3651,0.2802,-0.0615,1.394916592
61323,43.66259653,-79.35147146,53.8574,168.2997437,-2.358622125,1.301299129,-1.3668,0.2797,-0.0742,1.397096979
61323.2,43.66259404,-79.35147073,53.8454,168.196564,-2.357640757,1.35010496,-1.3842,0.2891,-0.0526,1.41504601
61323.4,43.66259152,-79.35146999,53.8331,168.0865945,-2.355861888,1.4279487,-1.3905,0.2876,-0.0689,1.421601639
61323.6,43.662589,-79.35146925,53.8183,168.0009065,-2.304823099,1.661339186,-1.3873,0.2874,-0.0732,1.41864664
61323.8,43.66258649,-79.35146851,53.8041,167.9466751,-2.314204779,1.994165492,-1.3829,0.2732,-0.0677,1.411252614
61324,43.66258399,-79.35146782,53.7942,167.8849605,-2.41731496,2.421924786,-1.3635,0.2793,-0.0461,1.392575294
61324.2,43.66258155,-79.35146716,53.7815,167.875819,-2.330572515,2.574210967,-1.3128,0.2925,-0.0809,1.347421575
61324.4,43.6625792,-79.35146651,53.7691,167.7769873,-2.266320319,2.426478195,-1.2516,0.2881,-0.059,1.285684709
61324.6,43.66257703,-79.35146593,53.7596,167.7861969,-2.220817476,2.433187439,-1.0975,0.228,-0.0466,1.12190098
61324.8,43.66257523,-79.35146549,53.753,167.7193253,-2.221538526,2.444169133,-0.8553,0.1941,-0.0388,0.877905656
61325,43.66257388,-79.35146514,53.7446,167.7269518,-2.243504886,2.458472503,-0.6056,0.1381,-0.0561,0.623674739
61325.2,43.66257299,-79.35146488,53.7343,167.7364314,-2.196758106,2.486480379,-0.3503,0.0826,-0.0411,0.362245856
61325.4,43.66257257,-79.35146472,53.726,167.743116,-2.174300531,2.447448222,-0.0888,0.0345,-0.0406,0.103556989
61325.6,43.66257258,-79.35146469,53.7176,167.7533669,-2.11138107,2.418971102,0.0667,-0.0072,-0.0352,0.07576127
61325.8,43.66257257,-79.35146467,53.7138,167.7454807,-2.061771627,2.425514357,-0.0335,0.0158,-0.0095,0.038237939
61326,43.66257253,-79.35146464,53.7056,167.748969,-2.08047083,2.447600447,0.018,0.0024,-0.063,0.06556493
61326.2,43.66257254,-79.35146461,53.6969,167.7478498,-2.027919161,2.452970786,-0.0078,0.0174,-0.0165,0.025216066
61326.4,43.66257254,-79.35146458,53.6913,167.7518326,-2.069574276,2.432590788,0.0058,0.007,-0.0451,0.046007065
61326.6,43.66257254,-79.35146456,53.683,167.7497064,-2.043765423,2.442057476,-0.003,0.0117,-0.0284,0.030861789
61326.8,43.66257254,-79.35146454,53.6762,167.7486925,-2.05932031,2.439189908,0.0045,0.0087,-0.0406,0.041764818
61327,43.66257255,-79.35146451,53.6686,167.7502083,-2.049404197,2.436769682,-0.0017,0.0116,-0.0336,0.035586655
61327.2,43.66257253,-79.35146455,53.6654,167.7460699,-2.059878431,2.441984093,0.0018,0.0073,-0.0371,0.037854194
61327.4,43.66257252,-79.35146459,53.6625,167.7486985,-2.052472014,2.439685439,0.0002,0.0092,-0.0355,0.036673287
61327.6,43.6625725,-79.35146463,53.6598,167.7481229,-2.056777155,2.434801146,0.0012,0.0086,-0.0379,0.038882001
61327.8,43.66257249,-79.35146468,53.6568,167.7467584,-2.056696266,2.446246278,-0.0014,0.0079,-0.0366,0.037469054
61328,43.66257248,-79.35146472,53.6538,167.7462676,-2.059264341,2.452083836,0.0029,0.0106,-0.0401,0.0415786
61328.2,43.66257247,-79.35146479,53.65,167.7466968,-2.057371733,2.44472749,-0.0051,0.0065,-0.0345,0.035475484
61328.4,43.66257245,-79.35146487,53.6464,167.744872,-2.06301711,2.451025925,-0.0005,0.0078,-0.039,0.039775495
61328.6,43.66257245,-79.35146494,53.6425,167.7462982,-2.057872567,2.44728376,0.0003,0.0115,-0.0374,0.039129273
61328.8,43.66257244,-79.35146501,53.6388,167.74828,-2.058496789,2.439833804,-0.0007,0.0099,-0.0372,0.038501169
61329,43.66257243,-79.35146508,53.635,167.7462941,-2.05655711,2.444791901,-0.0003,0.0114,-0.0374,0.0391
61329.2,43.66257246,-79.35146514,53.6374,167.7485206,-2.059935955,2.441666916,-0.0003,0.0102,-0.0358,0.037225932
61329.4,43.6625725,-79.35146521,53.6407,167.7433927,-2.056137508,2.445732548,-0.0002,0.0068,-0.0345,0.035164329
61329.6,43.66257254,-79.35146527,53.6443,167.7474376,-2.059628595,2.445521315,0.0012,0.0112,-0.0361,0.037816531
61329.8,43.66257258,-79.35146533,53.6474,167.7462317,-2.056989571,2.43905357,0.0022,0.0142,-0.0364,0.039133617
61330,43.66257262,-79.3514654,53.6507,167.7458785,-2.055858038,2.444223188,0.0013,0.0088,-0.0357,0.036791575
61330.2,43.66257265,-79.35146541,53.6575,167.7468688,-2.0563139,2.444371003,0.002,0.0113,-0.0335,0.035411015
61330.4,43.66257267,-79.35146542,53.6651,167.7453318,-2.055393643,2.440270753,0.0024,0.0127,-0.0319,0.03441889
61330.6,43.6625727,-79.35146542,53.6732,167.7486098,-2.058113529,2.438229835,0.0034,0.0096,-0.0326,0.03415377
61330.8,43.66257273,-79.35146543,53.6808,167.7460634,-2.055322202,2.442516346,0.0035,0.0122,-0.0327,0.035076773
61331,43.66257276,-79.35146543,53.6884,167.7460624,-2.05924049,2.442256393,0.0024,0.0119,-0.0326,0.034786923
61331.2,43.66257279,-79.35146547,53.7078,167.7457253,-2.058945339,2.445271711,0.0037,0.0076,-0.0245,0.025917176
61331.4,43.66257283,-79.35146553,53.7293,167.7444075,-2.054457,2.453010109,0.0045,0.007,-0.0251,0.026443525
61331.6,43.66257286,-79.35146558,53.7511,167.7457302,-2.058466598,2.449048706,0.0043,0.0085,-0.0247,0.026473194
61331.8,43.6625729,-79.35146563,53.7724,167.7474666,-2.05320959,2.447564765,0.0055,0.0101,-0.026,0.028429914
61332,43.66257294,-79.35146569,53.794,167.7432691,-2.057466289,2.45218332,0.0041,0.0096,-0.0261,0.028110141
61332.2,43.66257295,-79.35146574,53.8149,167.7460812,-2.053206044,2.454971086,0.0047,0.0059,-0.0177,0.019240322
61332.4,43.66257296,-79.35146576,53.8274,167.7432932,-2.057892011,2.448899405,0.003,0.0081,-0.0152,0.017482849
61332.6,43.66257297,-79.35146579,53.8399,167.7444857,-2.052269901,2.44908344,0.0037,0.0044,-0.0192,0.020042205
61332.8,43.66257298,-79.35146582,53.8525,167.7469616,-2.060077712,2.447471513,0.0045,0.0131,-0.0149,0.020343795
61333,43.66257298,-79.35146584,53.8651,167.7436967,-2.053015016,2.438685612,0.0055,0.0057,-0.0185,0.020124363
61333.2,43.66257299,-79.35146586,53.8759,167.7481778,-2.056786113,2.447445644,0.0017,0.0043,-0.0068,0.008223138
61333.4,43.66257299,-79.35146588,53.8849,167.7448071,-2.053900207,2.443211396,0.0037,0.0107,-0.0119,0.016425285
61333.6,43.662573,-79.3514659,53.8929,167.7460871,-2.057730288,2.442093399,0.0011,0.0038,-0.009,0.009831073
61333.8,43.662573,-79.35146591,53.9001,167.7458428,-2.055955225,2.448541956,0.0034,0.0059,-0.0125,0.014234465
61334,43.662573,-79.35146592,53.9067,167.7446156,-2.058046048,2.442736084,0.0017,0.0068,-0.0101,0.012293901
61334.2,43.66257301,-79.35146593,53.9132,167.746485,-2.055993788,2.448853036,0.0006,-0.0001,0.0009,0.001086278
61334.4,43.66257301,-79.35146595,53.9199,167.7439934,-2.05666289,2.450129687,0.001,0.0051,-0.0027,0.00585662
61334.6,43.66257301,-79.35146597,53.9265,167.7447744,-2.055633165,2.444781875,-0.0009,-0.0012,-0.0006,0.001615549
61334.8,43.66257301,-79.35146599,53.9331,167.7457124,-2.057367147,2.451376911,-0.0015,0,-0.001,0.001802776
61335,43.66257302,-79.35146601,53.9398,167.7430026,-2.056860747,2.449672401,-0.0011,0.0033,-0.0007,0.003548239
61335.2,43.66257302,-79.35146602,53.9462,167.7498953,-2.056378172,2.449953882,-0.0001,-0.0011,-0.0002,0.001122497
61335.4,43.66257302,-79.35146604,53.9522,167.7477655,-2.055237501,2.453480199,0.001,0.0017,-0.0014,0.002418677
61335.6,43.66257302,-79.35146606,53.958,167.7481148,-2.05395903,2.449583968,-0.0009,0.0014,0.0003,0.001691153
61335.8,43.66257302,-79.35146607,53.9635,167.7498895,-2.055493891,2.451313736,-0.0005,0.0034,-0.0008,0.003528456
61336,43.66257302,-79.35146609,53.9688,167.7470498,-2.055295433,2.449471344,-0.0012,0.0039,-0.0003,0.004091455
61336.2,43.66257302,-79.3514661,53.9738,167.7513964,-2.057257537,2.45032912,-0.0001,0.0003,-0.002,0.002024846
61336.4,43.66257302,-79.35146612,53.9786,167.7488722,-2.056568193,2.452887898,-0.0008,0.0015,-0.0003,0.001726268
61336.6,43.66257302,-79.35146613,53.9832,167.7510239,-2.056422428,2.448764478,0.0005,-0.0001,-0.0006,0.000787401
61336.8,43.66257302,-79.35146614,53.9876,167.7512818,-2.055070707,2.451407231,-0.0006,0.0013,0.0003,0.001462874
61337,43.66257302,-79.35146615,53.9917,167.7508138,-2.055894517,2.450136635,0.0004,0.0034,0.0005,0.003459769
61337.2,43.66257302,-79.35146616,53.9957,167.7564395,-2.056101285,2.45371961,-0.0005,0.0008,-0.0008,0.001236932
61337.4,43.66257302,-79.35146617,53.9995,167.7549727,-2.057652772,2.457506392,0.0005,0.0002,0.001,0.001135782
61337.6,43.66257302,-79.35146617,54.0032,167.7555169,-2.055389331,2.454015979,0.0003,-0.0014,0.0031,0.003414674
61337.8,43.66257302,-79.35146618,54.0067,167.7569996,-2.054319185,2.456762608,0.0002,-0.003,0.0007,0.00308707
61338,43.66257302,-79.35146619,54.01,167.7562285,-2.055056218,2.458422802,-0.001,-0.0016,0.0011,0.002184033
61338.2,43.66257302,-79.35146619,54.0132,167.7557123,-2.053569812,2.455187563,0.0001,-0.0017,-0.0002,0.001714643
61338.4,43.66257301,-79.3514662,54.0163,167.7545495,-2.054834733,2.457806324,-0.001,-0.0022,-0.0013,0.002744085
61338.6,43.66257301,-79.3514662,54.0192,167.7566876,-2.05383303,2.456929274,0,0.0006,-0.0013,0.001431782
61338.8,43.66257301,-79.3514662,54.022,167.7543831,-2.054289025,2.454750095,-0.0002,-0.0019,-0.0008,0.002071232
61339,43.66257301,-79.35146621,54.0248,167.7554361,-2.053152073,2.458156702,-0.0004,-0.0015,-0.0009,0.001794436
61339.2,43.66257301,-79.35146621,54.0274,167.7545492,-2.051980836,2.455137225,-0.0005,-0.0001,0.0014,0.001489966
61339.4,43.66257301,-79.35146622,54.0299,167.7546506,-2.050382318,2.457600857,-0.0012,0.0006,0.0013,0.001868154
61339.6,43.66257301,-79.35146622,54.0323,167.7558165,-2.050934164,2.454182952,-0.0001,0.0006,-0.0001,0.000616441
61339.8,43.66257301,-79.35146622,54.0346,167.7546481,-2.051952562,2.456976203,-0.0014,0,-0.0009,0.001664332
61340,43.662573,-79.35146622,54.0369,167.7544776,-2.052850174,2.45589702,0.0001,-0.0012,-0.0018,0.002165641
61340.2,43.662573,-79.35146623,54.0391,167.7534571,-2.052947736,2.452610968,-0.0008,-0.0006,0.0019,0.002147091
61340.4,43.662573,-79.35146623,54.0412,167.7531393,-2.05154958,2.455537805,0.0005,-0.001,0.0005,0.001224745
61340.6,43.662573,-79.35146623,54.0432,167.7539731,-2.052091004,2.453298249,-0.0015,0.0028,0.0036,0.004801042
61340.8,43.662573,-79.35146623,54.0452,167.7539735,-2.051683154,2.450917859,-0.001,0.0022,-0.0012,0.002698148
61341,43.66257299,-79.35146623,54.0471,167.7550259,-2.053317922,2.45242058,-0.0019,0.0051,0.0007,0.005487258
61341.2,43.66257299,-79.35146623,54.0489,167.7562202,-2.050660106,2.453178624,-0.0005,0.0021,0.0013,0.002519921
61341.4,43.66257299,-79.35146623,54.0507,167.7563449,-2.049125059,2.45759272,-0.0011,0.0027,0,0.002915476
61341.6,43.66257299,-79.35146624,54.0524,167.7554818,-2.048485253,2.454647142,-0.0003,0.0018,-0.0005,0.001892089
61341.8,43.66257299,-79.35146624,54.054,167.7558027,-2.049577391,2.456876495,-0.0027,-0.0003,-0.0005,0.002762245
61342,43.66257298,-79.35146624,54.0556,167.7827729,-2.015774996,2.45234071,-0.052,0.0142,-0.0071,0.054369569
61342.2,43.66257267,-79.35146618,54.1359,167.7714757,-1.998406563,2.422825097,-0.1156,0.0265,-0.0008,0.118601223
61342.4,43.6625724,-79.35146609,54.138,167.7924981,-1.983222826,2.397987226,-0.1747,0.0407,-0.0042,0.179427478
61342.6,43.66257202,-79.35146597,54.1396,167.7891495,-1.95592169,2.368628138,-0.2307,0.0501,-0.0042,0.236114676
61342.8,43.66257154,-79.35146582,54.1407,167.8057595,-1.91390413,2.326100139,-0.2994,0.0666,-0.0141,0.307041903
61343,43.6625709,-79.35146563,54.1395,167.8098321,-1.806507684,2.267122252,-0.4127,0.0924,-0.0223,0.423504829
61343.2,43.66257001,-79.35146535,54.1377,167.8497384,-1.66603924,2.224275711,-0.5728,0.1308,-0.0288,0.588249879
61343.4,43.66256881,-79.351465,54.1357,167.8807787,-1.515759212,2.168409537,-0.7533,0.1633,-0.026,0.77123523
61343.6,43.66256729,-79.35146454,54.1337,167.9155036,-1.373860319,2.012917826,-0.9329,0.217,-0.0317,0.958329954
61343.8,43.66256544,-79.35146395,54.1313,167.9385589,-1.248884034,1.675891838,-1.1249,0.2569,-0.0298,1.154246793
61344,43.66256324,-79.35146328,54.1292,167.9475486,-1.181243829,1.368944094,-1.3114,0.2918,-0.034,1.343902229
61344.2,43.6625607,-79.35146255,54.124,168.0559845,-1.047864267,1.353428729,-1.5018,0.3022,-0.0561,1.532930295
61344.4,43.66255785,-79.35146177,54.1136,168.2508278,-0.786065027,1.480624855,-1.6593,0.332,-0.0865,1.694397456
61344.6,43.66255474,-79.35146087,54.1051,168.6947082,-0.53097321,1.504544174,-1.7886,0.4025,-0.0286,1.833552336
61344.8,43.66255139,-79.35145987,54.1065,169.3443777,-0.461996274,1.289435883,-1.9378,0.4095,0.0032,1.980598225
61345,43.66254775,-79.35145881,54.1116,170.2545298,-0.520437186,0.946333722,-2.11,0.4409,-0.0133,2.155613532
61345.2,43.66254377,-79.35145773,54.1098,171.4469429,-0.487999747,0.702245107,-2.3086,0.433,-0.0215,2.348954067
61345.4,43.66253941,-79.35145664,54.1182,173.0469237,-0.780408773,0.23576045,-2.5387,0.4611,0.0346,2.580466636
61345.6,43.66253463,-79.35145546,54.1262,175.2864703,-1.038985639,-0.73066231,-2.7685,0.4594,-0.0005,2.806357222
61345.8,43.66252945,-79.35145453,54.1298,178.0010948,-1.305091345,-1.345430039,-2.976,0.3003,-0.0121,2.991137326
61346,43.66252393,-79.35145397,54.1334,181.2659452,-1.558132127,-1.759373662,-3.15,0.1479,0.0138,3.153500412
61346.2,43.66251811,-79.35145378,54.1399,185.0299601,-1.87716502,-2.105363147,-3.3237,0.0033,0.0383,3.323922302
61346.4,43.66251199,-79.3514541,54.1385,189.3349152,-2.367934396,-2.415716515,-3.4627,-0.2813,-0.0679,3.474770696
61346.6,43.66250564,-79.35145513,54.1197,193.8879326,-2.353472851,-2.649357629,-3.5924,-0.5689,-0.0755,3.63795069
61346.8,43.66249908,-79.35145698,54.1067,198.6605051,-2.404488051,-2.831605155,-3.6909,-0.9109,-0.088,3.802660335
61347,43.66249236,-79.35145964,54.0929,203.582079,-2.454200452,-3.050387208,-3.7531,-1.2561,-0.0659,3.958268514
61347.2,43.66248561,-79.35146328,54.0692,208.6150332,-2.353733998,-3.189666671,-3.7318,-1.6638,-0.1625,4.089128016
61347.4,43.66247886,-79.35146788,54.0404,213.7699269,-2.017713749,-3.41008578,-3.7469,-2.0414,-0.0923,4.267914345
61347.6,43.66247219,-79.35147354,54.0263,218.8974091,-1.866440484,-3.40523156,-3.6534,-2.5132,-0.055,4.434696247
61347.8,43.66246572,-79.35148037,54.0091,223.6510757,-1.564052883,-3.075102981,-3.5389,-2.9865,-0.1481,4.633025909
61348,43.66245942,-79.35148831,53.9698,227.9438831,-0.750922881,-2.793607743,-3.4662,-3.4036,-0.1629,4.860614345
61348.2,43.66245326,-79.35149731,53.9579,231.605035,-0.543621946,-2.550227307,-3.3413,-3.8391,0.0035,5.089497691
61348.4,43.66244734,-79.35150738,53.9576,234.5407048,-0.547493563,-2.240637735,-3.2437,-4.2263,-0.0011,5.327588816
61348.6,43.66244156,-79.3515183,53.9578,237.0701404,-0.489831348,-2.045113757,-3.1848,-4.5495,0.0222,5.55350287
61348.8,43.66243583,-79.35152998,53.9645,239.4628058,-0.712086257,-2.612307447,-3.1513,-4.8416,0.0452,5.777008334
61349,43.66243029,-79.35154246,53.9664,241.7827258,-0.679864765,-2.492499965,-2.9572,-5.1983,-0.0223,5.980623046
61349.2,43.66242506,-79.35155577,53.9635,243.760689,-0.648165792,-1.989047464,-2.8728,-5.5129,-0.0754,6.216971241
61349.4,43.66241994,-79.35156972,53.9566,245.351146,-0.46639788,-2.034227805,-2.8018,-5.7454,0.0172,6.392182745
61349.6,43.66241497,-79.35158429,53.9667,246.5980553,-0.666882277,-2.083106033,-2.7346,-5.9965,0.031,6.590676021
61349.8,43.66241015,-79.35159945,53.9691,247.6095815,-0.803564046,-1.808639064,-2.6305,-6.2195,0.0075,6.752908022
61350,43.66240541,-79.35161511,53.9703,248.397948,-0.861312216,-1.652142707,-2.6268,-6.3921,-0.0052,6.910792117
61350.2,43.66240072,-79.3516312,53.9655,249.1614224,-0.817594981,-1.424111635,-2.5788,-6.5612,-0.042,7.049916232
61350.4,43.6623961,-79.35164767,53.9616,249.7846899,-0.785956317,-1.506624765,-2.5528,-6.6763,0.0301,7.147774167
61350.6,43.66239162,-79.3516643,53.9694,250.2482857,-1.00803644,-1.277687885,-2.447,-6.7217,0.0056,7.153257387
61350.8,43.66238724,-79.35168094,53.9676,250.604117,-0.961875933,-1.338228778,-2.4333,-6.6928,-0.0186,7.121437123
61351,43.6623829,-79.35169752,53.9642,250.953186,-0.862246448,-1.619163637,-2.3782,-6.6676,0.0015,7.079034344
61351.2,43.6623787,-79.35171394,53.9656,251.2734866,-0.91193903,-1.768557623,-2.2919,-6.5662,0.0308,6.954763597
61351.4,43.66237464,-79.35173008,53.9711,251.5504527,-1.081261211,-1.914487845,-2.2138,-6.45,0.0222,6.819377045
61351.6,43.66237072,-79.35174593,53.9734,251.8047318,-1.157310918,-1.965319422,-2.152,-6.3416,-0.0038,6.696790948
61351.8,43.66236691,-79.35176151,53.9706,252.0164693,-1.057441474,-1.930079879,-2.0791,-6.2457,-0.0113,6.582670658
61352,43.6623632,-79.351777,53.9675,252.1504993,-0.978084926,-1.880966197,-2.0539,-6.2493,-0.0139,6.578179757
61352.2,43.66235949,-79.35179252,53.9687,252.2498353,-1.114274768,-2.267693093,-2.0631,-6.2339,0.0396,6.566540869
61352.4,43.66235581,-79.35180802,53.9688,252.3342875,-1.007687019,-2.012321737,-1.9961,-6.2369,-0.0244,6.548582456
61352.6,43.66235219,-79.35182349,53.9621,252.4181609,-0.789974131,-2.105728859,-2.0498,-6.2258,-0.1245,6.555742973
61352.8,43.66234852,-79.35183894,53.957,252.4719586,-0.725329973,-2.163900633,-2.0037,-6.2532,0.0508,6.566574797
61353,43.66234489,-79.35185449,53.9711,252.4452425,-0.978902368,-2.092320136,-2.014,-6.2834,0.0529,6.598493007
61353.2,43.66234121,-79.35187018,53.9708,252.4071409,-0.956771219,-2.097023092,-2.0698,-6.3578,-0.0359,6.686327968
61353.4,43.66233746,-79.35188606,53.96,252.3821106,-0.684818257,-2.078034677,-2.086,-6.4425,-0.0249,6.771840389
61353.6,43.66233365,-79.35190217,53.9584,252.373269,-0.625393184,-2.182793527,-2.1429,-6.5281,0.0377,6.870919248
